id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total WOS DB cate prop>	score<total WOS DB cate avg.year>	weight<total polar cate prop>	score<total polar avg.year>	weight<USA cate prop>	score<USA cate avg.year>	weight<UK cate prop>	score<UK cate avg.year>	weight<Germany cate prop>	score<Germany cate avg.year>	weight<Canada cate prop>	score<Canada cate avg.year>	weight<Norway cate prop>	score<Norway cate avg.year>	weight<Russia cate prop>	score<Russia cate avg.year>	weight<France cate prop>	score<France cate avg.year>	weight<Peoples R China cate prop>	score<Peoples R China cate avg.year>	weight<Australia cate prop>	score<Australia cate avg.year>	weight<Japan cate prop>	score<Japan cate avg.year>	weight<Denmark cate prop>	score<Denmark cate avg.year>	weight<Sweden cate prop>	score<Sweden cate avg.year>	weight<Italy cate prop>	score<Italy cate avg.year>	weight<Netherlands cate prop>	score<Netherlands cate avg.year>	weight<Spain cate prop>	score<Spain cate avg.year>	weight<Finland cate prop>	score<Finland cate avg.year>	weight<Switzerland cate prop>	score<Switzerland cate avg.year>	weight<New Zealand cate prop>	score<New Zealand cate avg.year>	weight<South Korea cate prop>	score<South Korea cate avg.year>	weight<Poland cate prop>	score<Poland cate avg.year>	weight<AWI cate prop>	score<AWI cate avg.year>	weight<BAS cate prop>	score<BAS cate avg.year>	weight<NOAA cate prop>	score<NOAA cate avg.year>	weight<NIPR cate prop>	score<NIPR cate avg.year>	weight<AAD cate prop>	score<AAD cate avg.year>	weight<NPI cate prop>	score<NPI cate avg.year>	weight<KOPRI cate prop>	score<KOPRI cate avg.year>	weight<AARI cate prop>	score<AARI cate avg.year>	weight<PRIC cate prop>	score<PRIC cate avg.year>
Physics, Applied	-1.0538	-0.349	3	253	42.9266	2.0565439676059	2007.46876082963	0.0776753139539755	2009.25	0.0587885882003531	2008.56	0.0459379523000442	2012	0.0698375151361549	2006.97058823529	0.0238237469420265	2010.46666666667	0.0372344926800372	2012.13333333333	0.19687783120775	2010.85	0.10659884367356	2009.69565217391	0.152589629360245	2014.78571428571	0.0108024691358025	2009.66666666667	0.216560750491754	2006.66666666667	0	1990	0.0314588214874599	2016.85714285714	0.14909997831273	2005.76470588235	0.0253485424588086	2003.66666666667	0.0445907937161282	2009.25	0.0315789473684211	2012.75	0.0129027501290275	2016.66666666667	0.0349487418452936	2004	0.102595670462706	2017.16666666667	0.0874030372555446	2010	0.0354508000383252	2007.2	0.00376449329920193	2009	0	1990	0.115041702617199	2008.66666666667	0	1990	0	1990	0.089126559714795	2018.16666666667	0.786627335299902	2009.52631578947	0.38046146293569	2012.4
Physics, Atomic, Molecular & Chemical	-1.0377	-0.1733	3	253	41.4382	0.595615856554886	2006.14831880692	0.138668553624215	2005.26937269373	0.140638375932494	2004.31868131868	0.0783462337171986	2004.06818181818	0.140449438202247	2004.41558441558	0.0632929396370257	2004.83333333333	0.00793348565625792	1999	0.166678281877948	2009.25714285714	0.116744496330887	2003.85294117647	0.109858471982302	2005.125	0.0424382716049383	2007.42857142857	0.183461945831442	2008.29268292683	0.0469024022186876	2010.33333333333	0.0813590210882583	2006.36842105263	0.0813272608978529	2006.93333333333	0.152091254752852	2005.76190476191	0.109761953762777	2006.42857142857	0.0842105263157895	2004.33333333333	0.254368502543685	2003.77419354839	0.081547064305685	2004.9	0.100030778701139	2010.22222222222	0.109253796569431	2014.14285714286	0.0862316757688992	2002	0	1990	0.08699014111734	2002.33333333333	0.0790911705493241	2005.16666666667	0.03382949932341	1999	0.0124192747143567	2000	0.0802139037433155	2014.25	0.0983284169124877	2013	0	1990
Physics, Condensed Matter	-1.0867	-0.315	3	253	41.6265	1.07124452668052	2006.05720341231	0.030957897259727	2007.78813559322	0.0334562099267983	2007.27906976744	0.0289472028192059	2010.53333333333	0.0332291402663963	2006.33333333333	0.01457871081527	2010	0.00761614623000761	2015.66666666667	0.0511069296350501	2008.36363636364	0.044474093840338	2009	0.0442464466466649	2013.30769230769	0.00154320987654321	2017	0.0614692086548646	2004.9	0.016313879032587	1995	0.00650872168706066	2018	0.0596399913250922	2012.42857142857	0.00950570342205323	2010	0.0205803663305207	2008	0	1990	0.00737300007373	2018	0	1990	0.0461680517082179	2016	0	1990	0.0178850883076235	2002.8	0.00878381769813783	2007.5	0	1990	0.0575208513085994	2003.33333333333	0	1990	0	1990	0.035650623885918	2017.5	0.0983284169124877	1996	0.0490918016691213	2009
Physics, Fluids & Plasmas	-0.9408	-0.3868	3	253	29.1406	0.377001496210078	2007.54162973589	0.115138649531876	2009.51325301205	0.10881275587158	2007.92173913043	0.223271033918571	2009.95161290323	0.0919433414998168	2008.82142857143	0.0746714456391876	2009.15151515152	0.0922399932300921	2012.51851851852	0.202104676284062	2009.09090909091	0.118134311763398	2009.81481481481	0.153044216140861	2015.33333333333	0.101851851851852	2013.26086956522	0.0870025722499622	2008.85714285714	0	1990	0.095461251410223	2014.07692307692	0.125243981782694	2011.5625	0.0427756653992395	2010.2	0.0555669890924059	2012.7	0.0305263157894737	2006.8	0.055297500552975	2013.71428571429	0.0978564771668219	2004.55555555556	0.0538627269929209	2004	0.0437015186277723	2011.66666666667	0.0934176487496408	2009.2	0.169402198464087	2006.04545454545	0.01933114247052	2012	0.0970664365832614	2012.33333333333	0	1990	0.0124192747143567	2008	0	1990	0.526057030481809	2009.58823529412	0.331369661266568	2014.33333333333
Physics, Mathematical	-0.7739	-0.4386	3	253	34.1108	0.388197581157895	2007.22210744676	0.0474877975477164	2009.52325581395	0.0601862366568251	2009.01388888889	0.0575797621295074	2009.33333333333	0.0753287713666187	2008.55555555556	0.0359134095693236	2010.77777777778	0.00952018278750951	2014	0.0443701070922481	2008.78571428571	0.0382199243940405	2006.77777777778	0.0409128102554778	2013	0.025462962962963	2007.5	0.0141852019972764	2013.33333333333	0.00611770463722012	2009	0.0715959385576673	2017.375	0.0615376274127087	2010.125	0.0285171102661597	2016	0.0452768059271455	2013	0.0147368421052632	2012	0.0276487502764875	2009	0	1990	0.0102595670462706	2015	0.0327761389708292	2010.5	0.108588036153429	2008.14285714286	0.101641319078452	2007.61538461538	0.01933114247052	2011	0.0215703192407248	2014	0	1990	0	1990	0	1990	0.0983284169124877	2008	0	1990
Physics, Multidisciplinary	-0.9415	-0.3492	3	253	38.4543	1.49558252946071	2006.27094400263	0.207955276062651	2007.59223300971	0.171794289441349	2007.00840336134	0.181549304637846	2008.33928571429	0.162977668891329	2007.3488372093	0.140097855151619	2005.75	0.0761614623000761	2004.91666666667	0.374009803238321	2008.82456140351	0.281437625083389	2004.5	0.3682152922993	2012.02380952381	0.054783950617284	2009.875	0.165494023301559	2009.0625	0.0978832741955219	2009.375	0.175735485550638	2008.71428571429	0.378171763175016	2009.5	0.142585551330798	2010.22222222222	0.0926116484873431	2006	0.0947368421052632	2009.8	0.13271400132714	2008.83333333333	0.100963031997515	2009.11111111111	0.307787011388119	2008.2	0.327761389708292	2009.2	0.0670690811535883	2012.71428571429	0.161873211865683	2004	0.0966557123526	2008.2	0.215703192407248	2011.6	0.09021199819576	2000	0.0496770988574267	2004	0.106951871657754	2017	0.622746640445755	2004.85714285714	0.883652430044183	2013.83333333333
Physics, Nuclear	-1.0296	-0.4387	3	253	15.22	0.321522804609448	2004.07147837073	0.0358084433741543	2005.0625	0.0420750420750422	2005.66666666667	0.0217104021144044	2009.18181818182	0.0387203964968601	2006.88235294118	0.0149342891278375	2005.42857142857	0.00952018278750951	1999.6	0.0458800845587382	2008.26086956522	0.0291861240827218	2002.21428571429	0.0166681819559354	2003.4	0.025462962962963	2006.72727272727	0.0794371311847481	2006.84615384615	0.016313879032587	2008.5	0.0715959385576673	2006.35	0.0867490782910431	2005.95	0.0332699619771863	1997.71428571429	0.0565960074089319	2006.3	0.0263157894736842	2003.4	0.11059500110595	2004.95	0.0524231127679403	2007.125	0.0692520775623269	2007.44444444444	0.0327761389708292	2008	0.0071859729807416	2003.66666666667	0.00752898659840386	1999	0	1990	0.0683060109289618	2004	0.03382949932341	1999	0.0124192747143567	2000	0	1990	0	1990	0.0736377025036819	2018
Physics, Particles & Fields	-1.0067	-0.4582	3	253	12.4877	0.510272871203318	2006.11931487651	0.0504742122142461	2007.99487179487	0.113122171945702	2008.57246376812	0.0726826505569192	2010.57142857143	0.10595308495959	2009	0.029868578255675	2010.85714285714	0.00158669713125158	2002	0.0836295212209911	2011.06666666667	0.0208472314876585	2007.66666666667	0.0250022729339031	2010.4	0.0231481481481482	2013.4	0.156415494023302	2009.48148148148	0.0367062278233207	2016	0.201770372298881	2008.07407407407	0.151810887009325	2008	0.0712927756653992	2010.5	0.0908966179597997	2006.1	0.00526315789473684	2009	0.13271400132714	2010.41666666667	0.145619757688723	2010.25	0.200061557402278	2009.84615384615	0	1990	0	1990	0.00752898659840386	1999	0	1990	0.0539257981018119	2008.66666666667	0	1990	0	1990	0	1990	0	1990	0.0736377025036819	2018
Physiology	-0.0597	0.5038	2	253	59.3668	0.501564036825441	2005.38083658568	0.324064034817411	2005.51897689769	0.264883500177619	2006.07920792079	0.346422503303758	2002.60913705584	0.37241981357889	2005.98235294118	0.327274278887182	2007.45061728395	0.302530253025302	2002.66666666667	0.145190141008665	2008.34615384615	0.256698910384701	2005.93548387097	0.181077067612207	2011.33333333333	0.25	2007.22950819672	0.299780602209109	2008.91228070175	0.253884742444635	2009	0.19526165061182	2004.88235294118	0.281121231836912	2002.91666666667	0.219264892268694	2001.66666666667	0.120052136928037	2004.2	0.336842105263158	2004.06060606061	0.08110300081103	2009.6	0.706741223982603	2003.85507246377	0.15389350569406	2011.18181818182	0.0792090025128373	2011.28571428571	0.648334451151354	2006.024	0.682628118255283	2001.10784313725	0.06121528448998	2007.5	0.230083405234397	2010	0.233047662005713	2001.3	0.563007120384169	2001.54545454545	0.18716577540107	2012.75	0	1990	0	1990
Plant Sciences	-0.5336	0.3558	4	253	32.0868	1.10720144906962	2006.84024747072	1.78309879516241	2006.84526291406	1.29311599899836	2006.89332003988	1.30042162230194	2006.95652173913	2.07435724141815	2006.88513513514	1.75726802070888	2005.21723518851	1.48673521198274	2008.06344410876	1.2265663112412	2009.9262295082	1.14798754725373	2011.25925925926	1.39103554868625	2012.66233766234	2.00925925925926	2006.08469055375	1.18966560750492	2009.30666666667	1.64464292997268	2006.18518518519	2.70437386097371	2007.93992932862	1.37443070917371	2009.0325203252	2.30354879594423	2006.59473684211	2.90697674418605	2010.38829787234	2.56140350877193	2007.58333333333	1.90039076900391	2010.25438596491	2.6347468157813	2007.29054054054	2.21606648199446	2012.63302752294	4.96831639899487	2010.58620689655	2.38015393951008	2005.79746835443	0.885910756412187	2002.74358974359	0.05799342741156	2009.6	0.596778832326718	2006.88235294118	2.00721695985566	2002.93333333333	0.165590329524756	2008.42857142857	2.54010695187166	2013.77142857143	0	1990	0.859106529209622	2012.66666666667
Poetry	1.3147	-0.4666	1	253	12.8129	0.0184572569292064	2003.30549123387	0.00114130496810053	2011	0.00174706057058999	2019	0	1990	0	1990	0.00426693975081072	2003	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Political Science	0.9718	-0.4241	1	253	23.6152	0.330050668287017	2006.48390342052	0.0644361763240093	2010.20744680851	0.0292632645573823	2011.48484848485	0.0538040400226545	2011.33333333333	0.0668806848582128	2010.57894736842	0.0398247710075667	2010.07142857143	0.0957307269188456	2008.65384615385	0.066787464863986	2011.35714285714	0	1990	0.0181834712246568	2017.33333333333	0.0748456790123457	2009.2	0.00378272053260705	2006	0.0917655695583018	2013.30769230769	0.0564089212878591	2004.66666666667	0.00813272608978529	1996	0.0649556400506971	2013.57142857143	0	1990	0.1	2012.77777777778	0.011059500110595	2008	0.0524231127679403	2011	0.00769467528470299	2019	0	1990	0.00958129730765547	2011	0	1990	0.00644371415684	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Polymer Science	-1.0597	-0.0773	3	253	24.4852	1.00433619627268	2007.1455076521	0.034572029658712	2013.12711864407	0.0154323683735449	2013.77777777778	0.0453086652822353	2016.15	0.0130241333671257	2010.8	0.00284462650054048	2006.5	0.00423119235000423	2007	0.00696912676841593	2004.5	0	1990	0.153044216140861	2015.27272727273	0.00462962962962963	2013	0.0907852927825692	2010.33333333333	0	1990	0.00433914779137378	2013	0.0216872695727608	2013	0.00475285171102661	2017	0.0720312821568224	2006.5	0	1990	0.00737300007373	2003	0	1990	0.102595670462707	2016.25	0	1990	0.0119766216345693	2009.5	0	1990	0	1990	0.0862812769628991	2010	0	1990	0	1990	0.089126559714795	2017.4	0	1990	0	1990
Primary Health Care	0.4557	0.6514	2	253	49.4073	0.048695154293031	2006.64722222222	0.00618206857721123	2005.52	0.000873530285294994	2017	0	1990	0	1990	0.0106673493770268	2009.2	0.037022933062537	2000.85714285714	0	1990	0	1990	0	1990	0	1990	0	1990	0.0122354092744402	2018.5	0.0282044606439295	2011.4	0	1990	0	1990	0	1990	0.00701754385964913	2019	0.02211900022119	2018.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychiatry	0.5949	0.367	7	253	37.7009	0.700481746378626	2007.75170255229	0.0665761231391978	2008.37278106509	0.0273706156059098	2008.5	0.0405890126486691	2009.33333333333	0.0119681225535749	2012.2	0.117696421459862	2008.76923076923	0.209444021325209	2008.52173913043	0.0255534648175251	2010.33333333333	0.0138981543251056	2016.66666666667	0.0166681819559354	2016	0.0416666666666667	2011.5	0.00378272053260705	2000	0.261022064521392	2008.53571428571	0.1323440076369	2012.16666666667	0.0325309043591412	2013	0.0443599493029151	2012.25	0.00686012211017356	2001	0.150877192982456	2006.5	0.04423800044238	2013.66666666667	0.0232991612301957	2017	0	1990	0.0327761389708292	2015	0.0143719459614832	2017.5	0.0225869597952116	2012.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology	0.4937	0.2389	7	253	55.4162	0.161664630320618	2007.15875437924	0.00600136195726198	2008.51851851852	0.00521206403559347	2010.44444444444	0.00471965263356618	2012.5	0.00422404325420291	2010.5	0.00881834215167549	2008.33333333333	0.00952018278750951	2004.75	0.00232304225613864	2015	0.00277963086502113	2015	0	1990	0.00231481481481482	2016	0.00378272053260705	2019	0	1990	0.00433914779137378	2019	0.0113858165256994	2010.5	0	1990	0	1990	0.00701754385964913	2003	0	1990	0.0116495806150979	2000	0.015389350569406	2018	0	1990	0	1990	0	1990	0	1990	0.0143802128271498	2019	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology, Applied	0.6862	-0.1095	7	253	33.0514	0.127338405136541	2007.48953669134	0.00558288346895845	2012.26315789474	0.00646412411118296	2013.375	0.00912466175822795	2010.6	0	1990	0.00725379757637823	2012	0.00846238470000845	2016.66666666667	0.00929216902455457	2006.5	0.0111185234600845	2006.5	0	1990	0	1990	0	1990	0.00611770463722012	2019	0.00650872168706066	2019	0	1990	0	1990	0	1990	0.0105263157894737	2019	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology, Biological	0.2584	0.2151	7	253	54.0682	0.040615821361669	2006.18566851606	0.0144945730948768	2006.42857142857	0.00719206601559545	2009.72727272727	0.0119564533383677	2005.75	0.0035200360451691	2007.5	0.0129430505774592	2011.375	0.0232715579250232	2006.5	0	1990	0.0347453858127641	2007	0	1990	0.0223765432098766	2010.57142857143	0.0226963231956423	2001	0.0122354092744402	2016	0.0542393473921722	2005.4	0.0113858165256994	2001	0	1990	0.0548809768813885	2002	0.0210526315789474	2001	0	1990	0.0194159676918298	2011.5	0	1990	0	1990	0	1990	0.00752898659840386	1995	0.00644371415684	2017	0.0215703192407248	2006	0.02255299954894	2006	0.0331180659049511	1997	0	1990	0	1990	0	1990
Psychology, Clinical	0.7313	0.2453	7	253	34.7998	0.298388278143249	2007.74085503139	0.0143614208485984	2010.31428571429	0.0241676712264948	2008.3125	0.00566358316027942	2018.5	0	1990	0.0263127951299994	2015.6	0.0232715579250232	2008.2	0.00348456338420796	2000	0	1990	0.0090917356123284	2019	0.0231481481481482	2016.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0526315789473684	2011.25	0	1990	0.0349487418452936	2018.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology, Developmental	0.7132	0.1638	7	253	32.6024	0.188197917607845	2008.20539492243	0.00884511350277914	2009.47826086957	0.00582353523529996	2008.2	0.0163614624630294	2010.4	0.00140801441806764	2015	0.0149342891278375	2010	0.0211559617500211	2009.83333333333	0.00348456338420796	2008	0.00833889259506338	2014	0	1990	0	1990	0	1990	0.016313879032587	2016	0.0433914779137378	2012	0.0162654521795706	2006	0.00633713561470215	1996	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology, Educational	0.8148	-0.0167	7	253	26.1419	0.10176776638437	2007.20847097439	0.00389945864101016	2001	0.00669706552059496	2001.6	0	1990	0	1990	0.0170677590032429	2000.25	0	1990	0.00696912676841593	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Psychology, Experimental	0.5079	0.076	7	253	37.6767	0.255804019846852	2007.82456978968	0.00859783075969069	2007.09090909091	0.0127244244891304	2008.27272727273	0	1990	0	1990	0.00867611082664847	2003.75	0.019040365575019	2002.66666666667	0	1990	0	1990	0.0181834712246568	2016	0.00231481481481482	2016	0	1990	0.0244708185488805	2016	0	1990	0.00325309043591412	2003	0.0158428390367554	1998.5	0	1990	0	1990	0	1990	0	1990	0.107725453985842	2016.25	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
