id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total whole period>	score<total avg.year>	weight<USA antarctic region prop>	score<USA antarctic region avg.year>	weight<UK antarctic region prop>	score<UK antarctic region avg.year>	weight<Germany antarctic region prop>	score<Germany antarctic region avg.year>	weight<Canada antarctic region prop>	score<Canada antarctic region avg.year>	weight<Norway antarctic region prop>	score<Norway antarctic region avg.year>	weight<Russia antarctic region prop>	score<Russia antarctic region avg.year>	weight<France antarctic region prop>	score<France antarctic region avg.year>	weight<Peoples R China antarctic region prop>	score<Peoples R China antarctic region avg.year>	weight<Australia antarctic region prop>	score<Australia antarctic region avg.year>	weight<Japan antarctic region prop>	score<Japan antarctic region avg.year>	weight<Denmark antarctic region prop>	score<Denmark antarctic region avg.year>	weight<Sweden antarctic region prop>	score<Sweden antarctic region avg.year>	weight<Italy antarctic region prop>	score<Italy antarctic region avg.year>	weight<Netherlands antarctic region prop>	score<Netherlands antarctic region avg.year>	weight<Spain antarctic region prop>	score<Spain antarctic region avg.year>	weight<Finland antarctic region prop>	score<Finland antarctic region avg.year>	weight<Switzerland antarctic region prop>	score<Switzerland antarctic region avg.year>	weight<New Zealand antarctic region prop>	score<New Zealand antarctic region avg.year>	weight<South Korea antarctic region prop>	score<South Korea antarctic region avg.year>	weight<Poland antarctic region prop>	score<Poland antarctic region avg.year>	weight<AWI antarctic region prop>	score<AWI antarctic region avg.year>	weight<BAS antarctic region prop>	score<BAS antarctic region avg.year>	weight<NOAA antarctic region prop>	score<NOAA antarctic region avg.year>	weight<NIPR antarctic region prop>	score<NIPR antarctic region avg.year>	weight<AAD antarctic region prop>	score<AAD antarctic region avg.year>	weight<NPI antarctic region prop>	score<NPI antarctic region avg.year>	weight<KOPRI antarctic region prop>	score<KOPRI antarctic region avg.year>	weight<AARI antarctic region prop>	score<AARI antarctic region avg.year>	weight<PRIC antarctic region prop>	score<PRIC antarctic region avg.year>
elephant island	-0.9431	0.0035	7	38	355	0.398936170212766	2006.07051282051	0.424834165610792	2004.17543859649	0.316802729377361	2006.88461538462	0.543172878816258	2003.10344827586	0.221238938053097	2010.66666666667	0.402010050251256	2012.5	0.713648528099911	2005.625	0.151837230488916	2006.4	0.129282482223659	2015.5	0.310800310800311	2006.375	0.253968253968254	2005	0	1996	0.44543429844098	2006	0.227420402858999	2012.85714285714	0.0782472613458529	2004	0.596877869605142	2002.61538461538	0.4	2017	0.316455696202532	2015	0.107797340998922	2015	0.423728813559322	2011.5	0.486854917234664	1996.8	0.193050193050193	2005.2	0.347719370014318	2006.11764705882	2.10280373831776	2007.77777777778	0	1990	0.191082802547771	2001.33333333333	0.309597523219814	2012	0.321027287319422	2012	0	1990	0	1990
ellsworth land	-0.1177	-0.3039	6	26	76	0.0767184942716858	2008.13333333333	0.0596258478050235	2007.625	0.219324966492019	2007.27777777778	0.0374601985390523	2014.5	0	1992	0	1990.5	0	1993	0	1991	0.0646412411118293	2019	0.0388500388500388	2014.5	0.0634920634920635	2007	0	1996	0.22271714922049	2006	0	1995	0.0782472613458529	2002	0	1994	0	1992	0.158227848101266	2017	0.143729787998563	2008.75	0	1992	0.0973709834469328	2007	0.0772200772200772	2014.5	0.347719370014318	2007.82352941176	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
enderby island	0.1016	0.5827	9	2	28	0.0818330605564648	2010.125	0.0372661548781397	2007.2	0	1992	0	1992	0.0737463126843658	2016	0	1990.5	0	1993	0	1991	0	1996.5	0.135975135975136	2012.28571428571	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	1.1498383039885	2010.125	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	2012	0	1990	0	1990	0	1990	0	1990
enderby land	0.8243	0.2846	1	44	174	0.235270049099836	2005.86956521739	0.156517850488187	2005.76190476191	0.134031923967345	2007.72727272727	0.187300992695261	2013	0.368731563421829	2002	0.201005025125628	2003.5	1.33809099018733	2009.2	0.212572122684482	2005.71428571429	0.323206205559147	2013.2	0.485625485625486	2006.64	1.46031746031746	2002.26086956522	0.187617260787992	2016	0.556792873051225	2010	0.0649772579597141	2007	0.156494522691706	2012	0.0459136822773186	2010	0	1992	0.158227848101266	2011	0.0359324469996407	2010	0.10593220338983	2014	0.389483933787731	2014	0.115830115830116	2011.33333333333	0.0613622417672326	2008	0	1990	2.80373831775701	2002.33333333333	0.127388535031847	2013	0	1990	0	1990	0.649350649350649	2011	0	1990
erebus bay	0.9202	-0.3664	10	7	32	0.0639320785597381	2009.76	0.141611388536931	2007.78947368421	0	1992	0	1992	0.663716814159292	2012.66666666667	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0359324469996407	2013	0	1992	0	1995	0	1990	0	1990	0.233644859813084	2007	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
ferrar glacier	0.891	-0.1902	10	17	35	0.0306873977086743	2003.33333333333	0.0372661548781397	2005.2	0.0121847203606677	2012	0.0187300992695261	1999	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2006	0	1992	0	1994	0	1992	0.158227848101266	2006	0.143729787998563	1999.25	0	1992	0	1995	0	1990	0.0204540805890775	2012	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
fildes peninsula	-1.0459	0.0839	11	23	160	0.319660392798691	2013.056	0.126704926585675	2014.70588235294	0.121847203606677	2012.2	0.33714178685147	2013.22222222222	0	1992	0.100502512562814	2014	0.624442462087422	2016.71428571429	0.0911023382933495	2016.33333333333	4.13703943115708	2011.5	0.0194250194250194	2016	0	1991	0	1996	0.111358574610245	2019	0	1995	0.0782472613458529	2001	0.321395775941231	2016.14285714286	0.4	2017	0	1995	0.0718648939992814	2016.5	0.211864406779661	2014.5	0.194741966893866	2018	0	1990	0.184086725301698	2013.55555555556	0	1990	0	1990	0	1990	0	1990	0.321027287319422	2014.5	3.24675324675325	2016.6	4.23280423280423	2015.375
fimbul ice shelf	0.6545	-0.2019	2	7	29	0.0690466448445172	2010.62962962963	0.0372661548781397	2013	0.10966248324601	2007.55555555556	0.112380595617157	2013.16666666667	0	1992	1.70854271356784	2012	0	1993	0.0303674460977832	1999	0	1996.5	0.0194250194250194	2014	0	1991	0.375234521575985	2007.5	0.334075723830735	2011	0	1995	0.0782472613458529	1999	0	1994	0	1992	0.316455696202532	2017	0	1991.5	0	1992	0	1995	0.154440154440154	2012.75	0.143178564123543	2006.85714285714	0	1990	0	1990	0.0636942675159236	2014	4.64396284829721	2011.86666666667	0	1990	0	1990	0	1990
flandres bay	-0.7243	-0.2444	3	4	5	0.00511456628477905	2016.5	0.0149064619512559	2016.5	0.0121847203606677	2017	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0.0634920634920635	2017	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
foundation ice stream	0.414	-0.348	2	16	37	0.0460310965630115	2012	0.0596258478050235	2014.125	0.134031923967345	2014.54545454545	0.0561902978085784	2001.66666666667	0.0737463126843658	2001	0.201005025125628	2009.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2017	0	1991	0.187617260787992	2018	0	1991	0	1995	0.0782472613458529	2018	0	1994	0	1992	0.158227848101266	2017	0	1991.5	0	1992	0	1995	0.115830115830116	2001.66666666667	0.16363264471262	2013.5	0	1990	0	1990	0	1990	0.309597523219814	2018	0	1990	0	1990	0	1990
galindez island	-0.9953	-0.0977	3	9	13	0.0230155482815057	2012	0	1991	0.0243694407213354	2004.5	0.0187300992695261	2012	0	1992	0	1990.5	0.0892060660124889	2018	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0.0973709834469328	2010	0	1990	0.040908161178155	2004.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
george v land	0.5247	0.2511	12	25	114	0.117635024549918	2010.65217391304	0.0521726168293955	2008.71428571429	0.10966248324601	2011.66666666667	0.0749203970781045	2013.25	0.221238938053097	2013.33333333333	0	1990.5	0	1993	0.607348921955664	2012.3	0	1996.5	0.34965034965035	2010.66666666667	0.761904761904762	2013.41666666667	0	1996	0	1991	0.259909031838856	2007.625	0.0782472613458529	2013	0.137741046831956	2010.33333333333	0	1992	0	1995	0.0718648939992814	2012.5	0	1992	0.0973709834469328	2015	0.0386100386100386	2019	0.040908161178155	2012.5	0	1990	0.778816199376947	2014.2	0.445859872611465	2011.57142857143	0	1990	0	1990	0	1990	0	1990
george vi ice shelf	-0.2386	-0.2841	3	13	46	0.0767184942716858	2008.76666666667	0.0819855407319073	2009.90909090909	0.26806384793469	2008.81818181818	0.0187300992695261	2007	0.294985250737463	2013.5	0.100502512562814	2001	0	1993	0.0303674460977832	1991	0.0646412411118293	2017	0	1994	0	1991	0	1996	0.111358574610245	2001	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.347719370014318	2008.52941176471	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
gerlache strait	-0.6965	-0.1647	3	27	185	0.240384615384615	2002.36170212766	0.305582470000745	1998.82926829268	0.0365541610820032	2012.66666666667	0.0749203970781045	1995.75	0.147492625368732	2007	0.100502512562814	2016	0	1993	0.121469784391133	2012.75	0.0646412411118293	2018	0.0582750582750583	2014	0.126984126984127	2002.5	0.187617260787992	2012	0.334075723830735	1992.33333333333	0.0324886289798571	2011	0	1992	1.65289256198347	2003.19444444444	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.154440154440154	1995.75	0	1990	0.116822429906542	2010	0	1990	0.0636942675159236	2017	0	1990	0	1990	0	1990	0	1990
getz ice shelf	0.0934	-0.441	6	18	45	0.0358019639934534	2014.21428571429	0.0521726168293955	2013.42857142857	0.0487388814426709	2013.75	0.112380595617157	2013.83333333333	0	1992	0.201005025125628	2018.5	0	1993	0	1991	0.0646412411118293	2017	0	1994	0	1991	0.187617260787992	2014	0.111358574610245	2019	0	1995	0.156494522691706	2016	0	1994	0	1992	0.158227848101266	2014	0	1991.5	0.211864406779661	2018	0	1995	0.115830115830116	2013.33333333333	0.0613622417672326	2015	0	1990	0	1990	0	1990	0.309597523219814	2018	0.321027287319422	2018	0	1990	0	1990
gibbs island	-0.9438	-0.106	7	6	7	0.00767184942716858	2001.33333333333	0.00745323097562794	1992	0.0121847203606677	1992	0.0187300992695261	1997	0	1992	0	1990.5	0.0892060660124889	1997	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0.10593220338983	2015	0	1995	0.0386100386100386	1997	0	1990	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2015	0	1990	0	1990
graham land	-0.6588	-0.1892	3	26	71	0.0843903436988543	2004.54545454545	0.0521726168293955	2005.85714285714	0.194955525770684	2002.625	0.0374601985390523	1999	0.0737463126843658	2015	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0.44543429844098	2012	0.0324886289798571	2015	0	1992	0.0918273645546373	2003.5	0	1992	0	1995	0.0359324469996407	2013	0.317796610169492	2017.33333333333	0.194741966893866	2005.5	0	1990	0.286357128247085	2001.78571428571	0	1990	0	1990	0	1990	0	1990	0.481540930979133	2017.33333333333	0	1990	0	1990
greenwich island	0.0522	-0.3856	2	4	14	0.0230155482815057	2016.66666666667	0.00745323097562794	2019	0.0121847203606677	2010	0	1992	0.147492625368732	2017	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0649772579597141	2017	0	1992	0	1994	0	1992	0	1995	0	1991.5	0.10593220338983	2018	0.194741966893866	2017	0	1990	0.0204540805890775	2010	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2018	0	1990	0	1990
haswell island	1.7237	0.5503	20	1	1	0.00767184942716858	2009.66666666667	0	1991	0	1992	0	1992	0	1992	0	1990.5	0.178412132024978	2008.5	0.0303674460977832	2011	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.649350649350649	2011	0	1990
hatherton glacier	0.7133	-0.2227	5	16	27	0.0230155482815057	2009.66666666667	0.0298129239025117	2013	0.0121847203606677	2004	0	1992	0	1992	0.100502512562814	2017	0	1993	0	1991	0	1996.5	0.0582750582750583	2006	0	1991	0	1996	0.111358574610245	2014	0	1995	0	1992	0	1994	0	1992	0	1995	0.215594681997844	2012	0	1992	0	1995	0	1990	0.0204540805890775	2004	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
hop island	0.6342	0.3735	1	4	7	0.0153436988543372	1999.5	0	1991	0	1992	0	1992	0	1992	0	1990.5	0.0892060660124889	2019	0	1991	0	1996.5	0.0582750582750583	1994.33333333333	0	1991	0	1996	0	1991	0	1995	0.156494522691706	1997.5	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	1992	0	1990	0	1990	0	1990	0	1990
hope bay	-0.7724	0.0122	13	20	81	0.222483633387889	2006.89655172414	0.21614369829321	2005.72413793103	0.0731083221640063	2001.66666666667	0	1992	0.663716814159292	2012	0.100502512562814	2019	0	1993	0.0607348921955664	2014	0.0646412411118293	2019	0	1994	0	1991	0.187617260787992	2019	0.111358574610245	1994	0	1995	0	1992	0.229568411386593	2013	0	1992	0.158227848101266	2004	0	1991.5	0	1992	0.0973709834469328	2011	0	1990	0.0613622417672326	2010.33333333333	0.233644859813084	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
horseshoe island	-0.6619	-0.162	3	5	8	0.00767184942716858	2009.33333333333	0.00745323097562794	1996	0.0121847203606677	2013	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0.10593220338983	2019	0	1995	0	1990	0.0204540805890775	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
hurd peninsula	-1.0991	-0.0297	7	11	53	0.048588379705401	2003.26315789474	0.00745323097562794	2016	0.0731083221640063	1995.16666666667	0.0374601985390523	2007	0	1992	0	1990.5	0.0892060660124889	2009	0.0303674460977832	2004	0.0646412411118293	2003	0.0388500388500388	2007	0	1991	0.187617260787992	2009	0.111358574610245	2012	0	1995	0	1992	0.321395775941231	2006.28571428571	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.122724483534465	1995.16666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
ile aux cochons	-0.4036	0.4312	8	2	2	0.0102291325695581	2001	0	1991	0	1992	0	1992	0	1992	0	1990.5	0	1993	0.0911023382933495	2003.66666666667	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
ile de la possession	-0.4019	0.4267	8	9	13	0.097176759410802	2006.05263157895	0	1991	0.0487388814426709	2012.75	0.0561902978085784	1999	0	1992	0	1990.5	0	1993	0.394776799271181	2005.15384615385	0	1996.5	0	1994	0	1991	0	1996	0.22271714922049	2012	0	1995	0.234741784037559	2007	0.0459136822773186	2011	0	1992	0	1995	0	1991.5	0	1992	0.292112950340798	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
inaccessible island	1.1741	-0.3442	10	2	2	0.00255728314238953	2013	0.00745323097562794	2013	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
institute ice stream	0.4462	-0.367	2	13	29	0.0332446808510638	2012.61538461538	0.0521726168293955	2011.71428571429	0.0852930425246741	2013.85714285714	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2014	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0.158227848101266	2014	0.0359324469996407	2014	0	1992	0	1995	0	1990	0.102270402945388	2013.4	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
james ross island	-0.6398	-0.0584	4	37	300	0.575388707037643	2009.65777777778	0.186330774390698	2009.8	0.901669306689412	2005.25675675676	0.187300992695261	2011.4	0.0737463126843658	2009	0.201005025125628	2010	0.0892060660124889	2012	0.394776799271181	2008.07692307692	0	1996.5	0.116550116550117	2011.5	0.317460317460317	2015.2	0.187617260787992	1996	0.66815144766147	1996.33333333333	0	1995	0.234741784037559	2011.66666666667	0.0459136822773186	2001	0	1992	0.316455696202532	2011	0.107797340998922	2004.33333333333	0.10593220338983	2005	0.68159688412853	2009.57142857143	0.0772200772200772	2011	1.06361219063203	2005.42307692308	0	1990	0.155763239875389	2008	0	1990	0	1990	0	1990	0	1990	0	1990
jason peninsula	-0.5671	-0.1777	3	5	11	0.0153436988543372	2001.66666666667	0.0149064619512559	2006	0.0487388814426709	2003.75	0.0187300992695261	2015	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2015	0	1992	0.0459136822773186	2015	0	1992	0	1995	0	1991.5	0.10593220338983	2015	0	1995	0.0386100386100386	2015	0.0818163223563101	2003.75	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2015	0	1990	0	1990
jetty peninsula	1.7311	0.5313	18	1	3	0.00767184942716858	1995	0	1991	0	1992	0.0187300992695261	1998	0	1992	0	1990.5	0.178412132024978	1995.5	0	1991	0	1996.5	0.0194250194250194	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
jutulstraumen glacier	0.6837	-0.1847	2	3	6	0.0127864157119476	2011.4	0	1991	0.0121847203606677	2014	0	1992	0	1992	0.100502512562814	2014	0	1993	0	1991	0	1996.5	0	1994	0	1991	0.375234521575985	2014.5	0	1991	0	1995	0.0782472613458529	2014	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0.309597523219814	2014	0	1990	0	1990	0	1990
kaiser wilhelm ii land	0.7855	0.257	1	8	11	0.0102291325695581	2012.25	0	1991	0	1992	0	1992	0	1992	0	1990.5	0.0892060660124889	2015	0	1991	0.129282482223659	2016	0.0194250194250194	2002	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	2002	0	1990	0	1990	0	1990	0	1990
kamb ice stream	0.4946	-0.3922	2	26	163	0.209697217675941	2005.60975609756	0.544085861220839	2004.83561643836	0.182770805410016	2010.13333333333	0.0187300992695261	2018	0.294985250737463	2006	0.100502512562814	2018	0	1993	0	1991	0.129282482223659	2015	0.0388500388500388	2016.5	0	1991	0.187617260787992	2018	0.22271714922049	2008.5	0	1995	0.156494522691706	2018	0	1994	0	1992	0	1995	0.179662234998203	2015.2	0.211864406779661	2014.5	0	1995	0	1990	0.0818163223563101	2012.25	0	1990	0	1990	0	1990	0.309597523219814	2018	0.321027287319422	2014.5	0	1990	0	1990
kemp land	0.826	0.2888	1	11	30	0.0358019639934534	2006.78571428571	0	1991	0.0365541610820032	2001.66666666667	0.0187300992695261	2007	0	1992	0	1990.5	0.178412132024978	2013	0.0303674460977832	2014	0	1996.5	0.213675213675214	2006.36363636364	0.0634920634920635	1999	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.127388535031847	2004.5	0	1990	0	1990	0	1990	0	1990
kerguelen islands	-0.3618	0.4609	8	31	145	0.813216039279869	2006.57547169811	0.21614369829321	2009.37931034483	0.353356890459364	2009.37931034483	0.393332084660049	2004.38095238095	1.03244837758112	2007.07142857143	0.100502512562814	2019	0.356824264049955	2009.25	8.10810810810811	2006.73782771536	0	1996.5	0.815850815850816	2007.90476190476	0.19047619047619	2011.66666666667	0.187617260787992	2019	0.779510022271715	2015.71428571429	0.0649772579597141	2011	0.625978090766823	2011.375	0.734618916437098	2011.3125	0	1992	0.316455696202532	2013.5	0.179662234998203	2013.2	0.211864406779661	2014	0.584225900681597	2006.16666666667	0.0386100386100386	1991	0.286357128247085	2012.57142857143	0.116822429906542	2013	0.311526479750779	2009	0.318471337579618	2010.8	0	1990	0	1990	0	1990	0	1990
king george island	-1.2098	0.0847	11	71	1436	2.60075695581015	2009.80137659784	0.655884325855258	2009.56818181818	0.889484586328744	2010.95890410959	3.20284697508897	2007.48538011696	1.54867256637168	2013.47619047619	0.50251256281407	2013.8	2.14094558429973	2010.16666666667	0.57698147585788	2009.63157894737	5.55914673561732	2010.05813953488	0.446775446775447	2011.08695652174	1.20634920634921	2008.73684210526	0.187617260787992	2000	1.55902004454343	2010.64285714286	0.487329434697856	2011.93333333333	1.40845070422535	2004.61111111111	1.92837465564738	2012.30952380952	0	1992	1.74050632911392	2012.90909090909	0.323392022996766	2014.88888888889	12.9237288135593	2010.45081967213	18.5978578383642	2010.66492146597	2.74131274131274	2005.88732394366	0.920433626508489	2010.48888888889	1.05140186915888	2011	1.71339563862928	2009.36363636364	0.127388535031847	2006	0	1990	13.8041733547352	2012.36046511628	3.8961038961039	2012.83333333333	10.5820105820106	2013.3
lake vostok	0.5533	-0.2377	2	23	73	0.319660392798691	2007.776	0.357755086830141	2006.22916666667	0.365541610820032	2007.26666666667	0.412062183929575	2009.5	0.51622418879056	2003.14285714286	0	1990.5	3.65744870651204	2008.9512195122	0.789553598542363	2008.38461538462	0	1996.5	0.0971250971250971	2010.2	0.444444444444444	2004.71428571429	0.75046904315197	2006.5	0	1991	0.324886289798571	2007.6	0.0782472613458529	2019	0	1994	0	1992	0.316455696202532	2006	0	1991.5	0.10593220338983	2009	0	1995	0.347490347490347	2009.11111111111	0.184086725301698	2008.55555555556	0	1990	0.778816199376947	2005	0	1990	0	1990	0.160513643659711	2009	12.3376623376623	2009.05263157895	0	1990
lake whillans	0.4918	-0.3832	2	11	45	0.0588175122749591	2015.30434782609	0.149064619512559	2015.1	0.0974777628853418	2015.75	0.0187300992695261	2017	0.147492625368732	2016.5	0	1990.5	0.0892060660124889	2014	0	1991	0	1996.5	0	1994	0.0634920634920635	2015	0.562851782363978	2016.33333333333	0	1991	0.129954515919428	2014	0	1992	0	1994	0	1992	0	1995	0.107797340998922	2012.33333333333	0	1992	0	1995	0.0386100386100386	2017	0.0204540805890775	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0.649350649350649	2014	0	1990
lambert glacier	0.7113	0.0825	1	35	200	0.227598199672668	2005.77528089888	0.193784005366326	2004.88461538462	0.207140246131351	2007.88235294118	0.224761191234314	2006.83333333333	0.0737463126843658	2003	0.100502512562814	2007	0.356824264049955	2009.25	0.0607348921955664	2005	1.42210730446025	2008.27272727273	0.738150738150738	2003.47368421053	0.126984126984127	2006	0	1996	0	1991	0.0974658869395711	2006.33333333333	0.469483568075117	2003.66666666667	0	1994	0.4	2014	0	1995	0.0718648939992814	2009.5	0.211864406779661	2009.5	0	1995	0.115830115830116	2009	0.16363264471262	2008.75	0	1990	0.311526479750779	2006	0.89171974522293	2002.42857142857	0	1990	0.160513643659711	2007	0	1990	3.7037037037037	2009.57142857143
larsen ice shelf	-0.2196	-0.1775	3	44	219	0.434738134206219	2010.82941176471	0.581352016098979	2011.39743589744	0.938223467771415	2012.12987012987	0.561902978085784	2010.8	0.51622418879056	2007.71428571429	0.50251256281407	2015.4	0	1993	0.364409353173398	2012.16666666667	0.452488687782806	2008.85714285714	0.0777000777000777	2010.5	0	1991	0.375234521575985	2015.5	0.22271714922049	2005.5	0.194931773879142	2013.83333333333	1.40845070422535	2015.88888888889	0.229568411386593	2010.6	0.4	2014	0.632911392405063	2013.25	0.0359324469996407	2011	0.741525423728814	2018.28571428571	0	1995	0.926640926640927	2009.75	1.06361219063203	2011.86538461538	0.116822429906542	2013	0	1990	0.0636942675159236	1998	0	1990	1.12359550561798	2018.28571428571	0	1990	0	1990
laurie island	-0.8279	0.1528	13	14	43	0.0664893617021277	2007.03846153846	0.00745323097562794	2014	0.0852930425246741	2010.14285714286	0	1992	0	1992	0	1990.5	0	1993	0.0303674460977832	2014	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.040908161178155	2011	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
lazarev sea	0.4742	0.1374	1	15	77	0.196910801963993	2004.38961038961	0.0298129239025117	2006.5	0.182770805410016	2006.6	0.992695261284885	2005.03773584906	0.51622418879056	2010.71428571429	0.301507537688442	2003.66666666667	0.535236396074933	2002.5	0.0303674460977832	2019	0	1996.5	0.0971250971250971	2011	0	1991	0	1996	0.334075723830735	2006	0	1995	0.469483568075117	2009.83333333333	0.0459136822773186	2010	0.4	1997	0	1995	0	1991.5	0	1992	0	1995	1.50579150579151	2005.61538461538	0.204540805890775	2006	0	1990	0	1990	0.127388535031847	2009.5	0	1990	0	1990	0	1990	0	1990
litchfield island	-1.9862	-0.6048	16	1	1	0.00255728314238953	2018	0.00745323097562794	2018	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
livingston island	-1.0201	0.021	7	48	506	0.80810147299509	2008.29430379747	0.335395393903257	2009.4	0.621420738394054	2003.80392156863	0.486982581007679	2009.76923076923	0.811209439528024	2012.63636363636	0.301507537688442	2014.66666666667	0.356824264049955	2010	0.334041907075615	2003.09090909091	0.387847446670976	2010	0.213675213675214	2010.36363636364	0.317460317460317	2009.4	0.375234521575985	2012.5	0.66815144766147	2010.5	0.357374918778428	2009.90909090909	0.156494522691706	2010	6.74931129476584	2009.85034013605	0	1992	0.474683544303798	2010.66666666667	0.215594681997844	2008.83333333333	0.635593220338983	2008.16666666667	0.778967867575463	2001.375	0.193050193050193	2009.4	0.756800981795868	2001.54054054054	2.45327102803738	2010.76190476191	0.155763239875389	2014	0	1990	0	1990	0.321027287319422	2008.5	0	1990	0	1990
lutzow-holm bay	0.9164	0.2656	1	14	99	0.21736906710311	2006.87058823529	0.0372661548781397	2003.8	0.0609236018033386	2013.2	0.0936504963476306	2008.4	0.0737463126843658	2000	0.100502512562814	2011	0.0892060660124889	2014	0.0607348921955664	2011.5	0.0646412411118293	2018	0.194250194250194	2011.4	4.88888888888889	2007.18181818182	0	1996	0	1991	0	1995	0	1992	0	1994	0.4	2002	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.102270402945388	2013.2	0	1990	8.56697819314642	2007.6	0.0636942675159236	1997	0.309597523219814	2011	0	1990	0	1990	0	1990
